_id,Año,Kilómetraje,Precio,Lugar,Negociacion,Categoría,Marca,Subtipo,Modelo,Publicación,Recorrido,Vidrios,Transmisión,Combustible,Sistema de climatización,Tracción,Color,Último número de la placa,Dirección,Motor(cilindraje),Tapizado,Placa,Tipo de Motor
673cb4979cca20c871685974,2019,88514,38.9,Quito,Negociable,USED,Ford,Todoterreno,Edge Limited,,,,,,,,,,,,,,
673cb4979cca20c871685975,2010,165000,9.4,Quito,Negociable,USED,Hyundai,Hatchback (3 Puertas),Getz,,,,,,,,,,,,,,
673cb4979cca20c871685976,2019,43000,26.9,Quito,Negociable,USED,Mazda,Camioneta Doble Cabina,BT-50 CD 4x2,,,,,,,,,,,,,,
673cb4979cca20c871685977,2019,39000,19.9,Quito,Negociable,USED,Suzuki,Todoterreno,Grand Vitara SZ,,,,,,,,,,,,,,
673cb4979cca20c871685978,2016,38000,21.6,Quito,Negociable,USED,Volkswagen,Sedán,Passat,,,,,,,,,,,,,,
673cb4979cca20c871685979,2019,43000,26.9,Quito,Negociable,USED,Mazda,Camioneta Doble Cabina,New BT-50,,,,,,,,,,,,,,
673cb4979cca20c87168597a,2019,43000,26.9,Quito,Negociable,USED,Mazda,Camioneta Doble Cabina,BT-50,,,,,,,,,,,,,,
673cb4979cca20c87168597b,2019,39000,19.9,Quito,Negociable,USED,Suzuki,Todoterreno,Grand Vitara SZ,,,,,,,,,,,,,,
673cb4979cca20c87168597c,2019,39000,19.9,Quito,Negociable,USED,Suzuki,Todoterreno,Grand Vitara SZ,,,,,,,,,,,,,,
673cb4979cca20c87168597d,2016,38000,21.6,Quito,Negociable,USED,Volkswagen,Sedán,Passat CC Sport,,,,,,,,,,,,,,
673cb4979cca20c87168597e,2016,38000,21.6,Quito,Negociable,USED,Volkswagen,Sedán,PASSAT ADVANCE,,,,,,,,,,,,,,
673cb4979cca20c87168597f,2018,64000,11.99,Otavalo,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Spark GT,,,,,,,,,,,,,,
673cb4979cca20c871685980,2018,110000,10.4,Quito,Negociable,USED,Chevrolet,Sedán,Aveo Family,,,,,,,,,,,,,,
673cb4979cca20c871685981,2015,94000,14.99,Otavalo,Negociable,USED,Renault,Todoterreno,Duster 2.0,,,,,,,,,,,,,,
673cb4979cca20c871685982,2023,12000,31.9,Quito,Negociable,USED,Great Wall,Todoterreno,Haval H6,,,,,,,,,,,,,,
673cb4979cca20c871685983,2022,22000,28.6,Quito,Negociable,USED,Ram,Camioneta Cabina Simple,RAM 700 SLT,#1718702,11000 Kms,Eléctricos,Manual,Gasolina,Aire Acondicionado,4 x 2,Plata,5,Asistida,1400,Otro,Pichincha,
673cb4979cca20c871685984,2014,167000,27.5,Quito,Negociable,USED,Toyota,Todoterreno,Fortuner 2.7,,,,,,,,,,,,,,
673cb4979cca20c871685985,2020,33485,15.6,Cuenca,Negociable,USED,Kia,Hatchback (5 Puertas),PICANTO LX,,,,,,,,,,,,,,
673cb4979cca20c871685986,2020,33485,15.6,Cuenca,Negociable,USED,Kia,Hatchback (5 Puertas),PICANTO EX 1.2,,,,,,,,,,,,,,
673cb4979cca20c871685987,2019,36000,13.9,Quito,Negociable,USED,Chery,Crossover,Tiggo 2,,,,,,,,,,,,,,
673cb4979cca20c871685988,2015,169,14.9,Quito,Negociable,USED,Suzuki,Hatchback (5 Puertas),GRAN VITARA SZ NEXT,,,,,,,,,,,,,,
673cb4979cca20c871685989,2022,32,16.5,Quito,Negociable,USED,Kia,Sedán,Soluto,,,,,,,,,,,,,,
673cb4979cca20c87168598a,2014,210000,13.99,Quito,Fijo,USED,Chevrolet,Todoterreno,Grand Vitara SZ,,,,,,,,,,,,,,
673cb4979cca20c87168598b,2017,83000,24.7,Quito,Negociable,USED,Hyundai,Todoterreno,TUCSON TL,,,,,,,,,,,,,,
673cb4979cca20c87168598c,2017,11300,11.2,Quito,Negociable,USED,Kia,Hatchback (5 Puertas),Picanto R,,,,,,,,,,,,,,
673cb4979cca20c87168598d,2014,208884,14.9,Quito,Fijo,USED,Nissan,Todoterreno,X-Trail Xtreme,,,,,,,,,,,,,,
673cb4979cca20c87168598e,2018,60000,11.6,Quito,Negociable,USED,Faw,Todoterreno,D60,,,,,,,,,,,,,,
673cb4979cca20c87168598f,2017,93000,26.9,Quito,Negociable,USED,Volkswagen,Camioneta Doble Cabina,Amarok TDI,,,,,,,,,,,,,,
673cb4979cca20c871685990,2018,50000,28.6,Quito,Negociable,USED,Nissan,Todoterreno,Qashqai exclusive,,,,,,,,,,,,,,
673cb4979cca20c871685991,2016,112654,28.6,Quito,Negociable,USED,Ford,Todoterreno,Edge ST,,,,,,,,,,,,,,
673cb4979cca20c871685992,2018,181000,10.6,Quito,Negociable,USED,Chevrolet,Sedán,Aveo Activo,,,,,,,,,,,,,,
673cb4979cca20c871685993,2014,96000,10.9,Quito,Negociable,USED,Skoda,Hatchback (5 Puertas),Fabia Sport GTI,,,,,,,,,,,,,,
673cb4979cca20c871685994,2019,39000,81,Quito,Negociable,USED,Mercedes Benz,Sedán,C200 AMG,,,,,,,,,,,,,,
673cb4979cca20c871685995,2010,166000,42.6,Quito,Negociable,USED,Toyota,Todoterreno,4 Runner Limited,,,,,,,,,,,,,,
673cb4979cca20c871685996,2021,32000,23.9,Quito,Negociable,USED,Chevrolet,Todoterreno,Tracker Premier,,,,,,,,,,,,,,
673cb4979cca20c871685997,2017,90000,27.9,Quito,Negociable,USED,Kia,Todoterreno,Sorento,,,,,,,,,,,,,,
673cb4979cca20c871685998,2021,32000,23.9,Quito,Negociable,USED,Chevrolet,Crossover,Tracker,,,,,,,,,,,,,,
673cb4979cca20c871685999,2017,90000,16.4,Quito,Negociable,USED,Great Wall,Camioneta Doble Cabina,WINGLE STEED 2.4 CD 4X2 TM,,,,,,,,,,,,,,
673cb4979cca20c87168599a,2018,125000,10.6,Quito,Negociable,USED,Chevrolet,Sedán,Aveo Family,,,,,,,,,,,,,,
673cb4979cca20c87168599b,2019,67000,16.6,Quito,Negociable,USED,Chery,Todoterreno,Tiggo,,,,,,,,,,,,,,
673cb4979cca20c87168599c,2019,82000,19.4,Quito,Negociable,USED,Honda,Todoterreno Ligero,WR-V,,,,,,,,,,,,,,
673cb4979cca20c87168599d,2005,180000,11.9,Quito,Negociable,USED,Kia,Todoterreno,Sorento,,,,,,,,,,,,,,
673cb4979cca20c87168599e,2006,242000,19.6,Quito,Negociable,USED,Land Rover,Todoterreno,Discovery III,,,,,,,,,,,,,,
673cb4979cca20c87168599f,2023,33000,12.9,Quito,Negociable,USED,Shineray,Van de Carga,X30 CARGO,,,,,,,,,,,,,,
673cb4979cca20c8716859a0,2018,89255,21.9,Quito,Fijo,USED,Toyota,Sedán,Prius Hybrido,,,,,,,,,,,,,,
673cb4979cca20c8716859a1,2018,124210,15.9,Quito,Fijo,USED,Chery,Todoterreno,Tiggo 5,,,,,,,,,,,,,,
673cb4979cca20c8716859a2,2004,302644,10.9,Quito,Fijo,USED,Chevrolet,Camioneta Doble Cabina,LUV CD,,,,,,,,,,,,,,
673cb4979cca20c8716859a3,2021,36340,16.9,Quito,Fijo,USED,Kia,Sedán,Rio LX AC,,,,,,,,,,,,,,
673cb4979cca20c8716859a4,2019,55468,12.9,Quito,Fijo,USED,Chery,Crossover,Tiggo 2,,,,,,,,,,,,,,
673cb4979cca20c8716859a5,2005,259545,9.9,Quito,Fijo,USED,Chevrolet,Todoterreno,Grand Vitara 3P,,,,,,,,,,,,,,
673cb4979cca20c8716859a6,2015,168635,18.9,Quito,Fijo,USED,Toyota,Todoterreno,4 Runner Limited,#1714612,166000 Kms,Eléctricos,Automática,Gasolina,Aire Acondicionado,4 x 4,Blanco,1,Hidráulica,4000,Cuero,Tungurahua,GASOLINA
673cb4979cca20c8716859a7,2018,91000,24.8,Atuntaqui,Negociable,USED,Chevrolet,Camioneta Doble Cabina,D-MAX CRDI  3.0 CD 4X2  DIESEL,,,,,,,,,,,,,,
673cb4979cca20c8716859a8,2011,221888,9.5,Quito,Negociable,USED,Kia,Sedán,Rio Xcite,,,,,,,,,,,,,,
673cb4979cca20c8716859a9,2007,157,10.9,Quito,Negociable,USED,Nissan,Todoterreno,X-Trail,,,,,,,,,,,,,,
673cb4979cca20c8716859aa,2018,58200,18.4,Quito,Fijo,USED,Suzuki,Todoterreno,S-Cross,,,,,,,,,,,,,,
673cb4979cca20c8716859ab,2018,46500,11.6,Quito,Negociable,USED,Chevrolet,Sedán,Aveo Family,,,,,,,,,,,,,,
673cb4979cca20c8716859ac,2018,46500,11.6,Quito,Negociable,USED,Chevrolet,Sedán,Aveo,,,,,,,,,,,,,,
673cb4979cca20c8716859ad,2018,99000,18.9,Quito,Negociable,USED,JAC,Camioneta Doble Cabina,T6,,,,,,,,,,,,,,
673cb4979cca20c8716859ae,2018,86000,60.9,Quito,Negociable,USED,Ford,Camioneta Doble Cabina,F150 DC 4X4,,,,,,,,,,,,,,
673cb4979cca20c8716859af,2018,22000,25.9,Quito,Negociable,USED,Ford,Todoterreno,Escape Limited Edition,,,,,,,,,,,,,,
673cb4979cca20c8716859b0,2021,21700,23.4,Quito,Negociable,USED,Chevrolet,Crossover,Captiva Premier,,,,,,,,,,,,,,
673cb4979cca20c8716859b1,2021,21700,23.4,Quito,Negociable,USED,Chevrolet,Todoterreno,Captiva Limited,,,,,,,,,,,,,,
673cb4979cca20c8716859b2,2021,21700,23.4,Quito,Negociable,USED,Chevrolet,Todoterreno,Captiva,,,,,,,,,,,,,,
673cb4979cca20c8716859b3,2013,136000,10.9,Quito,Negociable,USED,Kia,Sedán,Rio Stylus,,,,,,,,,,,,,,
673cb4979cca20c8716859b4,2018,147285,18.9,Quito,Negociable,USED,Chevrolet,Crossover,Tracker,,,,,,,,,,,,,,
673cb4979cca20c8716859b5,2008,203317,7.99,Quito,Fijo,USED,Chevrolet,Sedán,Aveo Emotion,,,,,,,,,,,,,,
673cb4979cca20c8716859b6,2022,26697,15.9,Quito,Negociable,USED,Kia,Sedán,Soluto,,,,,,,,,,,,,,
673cb4979cca20c8716859b7,2008,418965,14.9,Quito,Negociable,USED,Toyota,Sedán,Yaris,,,,,,,,,,,,,,
673cb4979cca20c8716859b8,2018,86000,60.9,Quito,Negociable,USED,Ford,Camioneta Doble Cabina,F150 Lariat,,,,,,,,,,,,,,
673cb4979cca20c8716859b9,2018,86000,60.9,Quito,Negociable,USED,Ford,Camioneta Doble Cabina,F150,,,,,,,,,,,,,,
673cb4979cca20c8716859ba,2018,22000,25.9,Quito,Negociable,USED,Ford,Todoterreno,Escape,,,,,,,,,,,,,,
673cb4979cca20c8716859bb,2020,25000,23.4,Quito,Negociable,USED,Chevrolet,Todoterreno,Captiva Limited,,,,,,,,,,,,,,
673cb4979cca20c8716859bc,2020,25000,23.4,Quito,Fijo,USED,Chevrolet,Todoterreno,Captiva,,,,,,,,,,,,,,
673cb4979cca20c8716859bd,2014,74000,11.4,Quito,Negociable,USED,Chevrolet,Hatchback (5 Puertas),SAIL LTZ,,,,,,,,,,,,,,
673cb4979cca20c8716859be,2018,135000,10.6,Quito,Negociable,USED,Chevrolet,Sedán,Aveo Activo,,,,,,,,,,,,,,
673cb4979cca20c8716859bf,2017,81000,25.9,Quito,Negociable,USED,Nissan,Todoterreno,X-Trail Advance,,,,,,,,,,,,,,
673cb4979cca20c8716859c0,2018,135000,10.6,Quito,Negociable,USED,Chevrolet,Sedán,Aveo,,,,,,,,,,,,,,
673cb4979cca20c8716859c1,2020,25000,23.4,Quito,Negociable,USED,Chevrolet,Crossover,Captiva Premier,,,,,,,,,,,,,,
673cb4979cca20c8716859c2,2018,85000,10.9,Quito,Negociable,USED,Chevrolet,Sedán,Aveo Family,,,,,,,,,,,,,,
673cb4979cca20c8716859c3,2018,85000,10.9,Quito,Negociable,USED,Chevrolet,Sedán,Aveo,,,,,,,,,,,,,,
673cb4979cca20c8716859c4,2018,85000,10.9,Quito,Negociable,USED,Chevrolet,Sedán,Aveo Activo,,,,,,,,,,,,,,
673cb4979cca20c8716859c5,2018,135000,10.6,Quito,Negociable,USED,Chevrolet,Sedán,Aveo Family,,,,,,,,,,,,,,
673cb4979cca20c8716859c6,2018,59000,18.9,Quito,Negociable,USED,Suzuki,Todoterreno,Grand Vitara SZ Next Sport 2.4,,,,,,,,,,,,,,
673cb4979cca20c8716859c7,2018,59000,18.9,Quito,Negociable,USED,Suzuki,Todoterreno,Grand Vitara SZ 2.4,,,,,,,,,,,,,,
673cb4979cca20c8716859c8,2018,59000,18.9,Quito,Negociable,USED,Chevrolet,Todoterreno,Grand Vitara SZ 2.4,,,,,,,,,,,,,,
673cb4979cca20c8716859c9,2021,21000,21.9,Quito,Negociable,USED,Ford,Camioneta Doble Cabina,F150 Lariat,#1673772,86000 Kms,Eléctricos,Automática,Gasolina,Climatizador Bi-Zona,4 x 4,Blanco,2,Electrónica,3500,Cuero,Pichincha,3.5L Ecoboost
673cb4979cca20c8716859ca,2020,78000,11.9,Quito,Negociable,USED,Chevrolet,Sedán,Beat,,,,,,,,,,,,,,
673cb4979cca20c8716859cb,2019,19000,17.9,Quito,Negociable,USED,Fiat,Coupé,500 LOUNGE,,,,,,,,,,,,,,
673cb4979cca20c8716859cc,2019,89128,27.9,Quito,Negociable,USED,Kia,Todoterreno,Sportage GT,,,,,,,,,,,,,,
673cb4979cca20c8716859cd,2019,89128,27.9,Quito,Negociable,USED,Kia,Todoterreno,Sportage R GTI LX AC,,,,,,,,,,,,,,
673cb4979cca20c8716859ce,2019,89128,27.9,Quito,Negociable,USED,Kia,Todoterreno,Sportage R GTI A\C 2.0 TM,,,,,,,,,,,,,,
673cb4979cca20c8716859cf,2019,89128,27.9,Quito,Negociable,USED,Kia,Todoterreno,SPORTAGE R GTI,,,,,,,,,,,,,,
673cb4979cca20c8716859d0,2018,59000,18.9,Quito,Negociable,USED,Chevrolet,Todoterreno,GRAND VITARA SZ NEXT 2.4 4X2,,,,,,,,,,,,,,
673cb4979cca20c8716859d1,2001,232000,6,Quito,Negociable,USED,Skoda,Hatchback (5 Puertas),Fabia,,,,,,,,,,,,,,
673cb4979cca20c8716859d2,2007,297833,17.9,Cuenca,Negociable,USED,Ford,Camioneta Doble Cabina,F150 XLT CD,,,,,,,,,,,,,,
673cb4979cca20c8716859d3,2018,55720,25.5,Guayaquil,Fijo,USED,Chevrolet,Todoterreno,Equinox,,,,,,,,,,,,,,
673cb4979cca20c8716859d4,2013,164382,26.3,Cuenca,Negociable,USED,Ford,Todoterreno,Explorer XLT,,,,,,,,,,,,,,
673cb4979cca20c8716859d5,2013,164382,26.3,Cuenca,Negociable,USED,Ford,Todoterreno,Explorer 5P,,,,,,,,,,,,,,
673cb4979cca20c8716859d6,2019,36000,13.9,Quito,Negociable,USED,Chery,Crossover,Tiggo 2,,,,,,,,,,,,,,
673cb4979cca20c8716859d7,2019,31346,24.5,Guayaquil,Fijo,USED,Kia,Sedán,Optima,,,,,,,,,,,,,,
673cb4979cca20c8716859d8,2020,68338,13.9,Quito,Negociable,USED,Kia,Hatchback (5 Puertas),PICANTO EX 1.2,,,,,,,,,,,,,,
673cb4979cca20c8716859d9,2022,20106,16.5,Quito,Negociable,USED,Baic,Todoterreno Ligero,X35,,,,,,,,,,,,,,
673cb4979cca20c8716859da,2016,177000,19.6,Quito,Negociable,USED,Chevrolet,Camioneta Doble Cabina,D-MAX DOHC 2.4,,,,,,,,,,,,,,
673cb4979cca20c8716859db,2007,297833,17.9,Cuenca,Negociable,USED,Ford,Camioneta Doble Cabina,F150 XLT SC,,,,,,,,,,,,,,
673cb4979cca20c8716859dc,2016,121260,54.9,Quito,Negociable,USED,Ford,Camioneta Doble Cabina,F150 XLT Lariat,,,,,,,,,,,,,,
673cb4979cca20c8716859dd,2001,283260,9.3,Cuenca,Negociable,USED,Chevrolet,Todoterreno,Vitara 3P,,,,,,,,,,,,,,
673cb4979cca20c8716859de,2017,95000,18.9,Quito,Negociable,USED,Hyundai,Utilitario,Creta,,,,,,,,,,,,,,
673cb4979cca20c8716859df,2017,95000,18.9,Quito,Negociable,USED,Hyundai,Todoterreno,Creta,,,,,,,,,,,,,,
673cb4979cca20c8716859e0,2016,88000,53,Quito,Negociable,USED,Ford,Camioneta Doble Cabina,F150 Lariat,,,,,,,,,,,,,,
673cb4979cca20c8716859e1,2015,78000,12.9,Quito,Negociable,USED,Kia,Sedán,Cerato Forte,,,,,,,,,,,,,,
673cb4979cca20c8716859e2,2023,0,31.6,Cuenca,Negociable,USED,Chevrolet,Camioneta Doble Cabina,D-MAX 4X2 CD,,,,,,,,,,,,,,
673cb4979cca20c8716859e3,2019,46500,22.9,Quito,Negociable,USED,Citroen,Crossover,C3 Aircross,,,,,,,,,,,,,,
673cb4979cca20c8716859e4,2008,101800,8.9,Quito,Fijo,USED,Nissan,Sedán,Sentra,,,,,,,,,,,,,,
673cb4979cca20c8716859e5,2002,231973,9.9,Quito,Fijo,USED,Chevrolet,Todoterreno,Grand Vitara 5P 4X4,,,,,,,,,,,,,,
673cb4979cca20c8716859e6,2023,20000,39.9,Quito,Negociable,USED,Skywell,Todoterreno Ligero,ET5-LV3,,,,,,,,,,,,,,
673cb4979cca20c8716859e7,2016,119823,17.9,Quito,Fijo,USED,Hyundai,Sedán,Sonata Hybrid,,,,,,,,,,,,,,
673cb4979cca20c8716859e8,2022,22105,30.9,Quito,Negociable,USED,Mazda,Camioneta Doble Cabina,New BT-50,,,,,,,,,,,,,,
673cb4979cca20c8716859e9,2012,295327,8.9,Quito,Fijo,USED,Mahindra,Camioneta Cabina Simple,Pick UP CS,,,,,,,,,,,,,,
673cb4979cca20c8716859ea,2020,59000,22.5,Quito,Negociable,USED,Chevrolet,Todoterreno,Captiva,,,,,,,,,,,,,,
673cb4979cca20c8716859eb,2022,43369,14.9,Quito,Fijo,USED,Chery,Crossover,Tiggo 2,,,,,,,,,,,,,,
673cb4979cca20c8716859ec,2017,112000,20.9,Quito,Negociable,USED,Ford,Camioneta Doble Cabina,F150 XLT SC,#1724454,297833 Kms,Eléctricos,Automática,Gasolina,Aire Acondicionado,4 x 4,Plata,8,,5400,Cuero,Azuay,V8
673cb4979cca20c8716859ed,2017,112000,20.9,Quito,Negociable,USED,Kia,Todoterreno,Sportage R,,,,,,,,,,,,,,
673cb4979cca20c8716859ee,2017,130000,29.9,Quito,Negociable,USED,Citroen,Van de Carga,Jumper,,,,,,,,,,,,,,
673cb4979cca20c8716859ef,2014,70000,14.9,Quito,Negociable,USED,Citroen,Hatchback (5 Puertas),Berlingo,,,,,,,,,,,,,,
673cb4979cca20c8716859f0,2020,22000,13.9,Quito,Negociable,USED,Peugeot,Sedán,301,,,,,,,,,,,,,,
673cb4979cca20c8716859f1,2022,13000,18.9,Quito,Negociable,USED,Volkswagen,Hatchback (5 Puertas),Polo,,,,,,,,,,,,,,
673cb4979cca20c8716859f2,2007,185000,12,Manta,Negociable,USED,Mazda,Mini van (MPV),5,,,,,,,,,,,,,,
673cb4979cca20c8716859f3,2022,34000,23.9,Quito,Negociable,USED,DongFeng,Camioneta Doble Cabina,RICH,,,,,,,,,,,,,,
673cb4979cca20c8716859f4,2018,142000,10.6,Quito,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Aveo Activo,,,,,,,,,,,,,,
673cb4979cca20c8716859f5,2018,142000,10.6,Quito,Negociable,USED,Chevrolet,Sedán,Aveo Family,,,,,,,,,,,,,,
673cb4979cca20c8716859f6,2018,142000,10.6,Quito,Negociable,USED,Chevrolet,Hatchback (3 Puertas),Aveo,,,,,,,,,,,,,,
673cb4979cca20c8716859f7,2017,61000,9.4,Quito,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Spark,,,,,,,,,,,,,,
673cb4979cca20c8716859f8,2017,61000,9.4,Quito,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Spark Life,,,,,,,,,,,,,,
673cb4979cca20c8716859f9,2016,112654,28.6,Quito,Negociable,USED,Ford,Todoterreno,Edge,,,,,,,,,,,,,,
673cb4979cca20c8716859fa,2022,34000,23.9,Quito,Negociable,USED,Changan,Camioneta Doble Cabina,HUNTER,,,,,,,,,,,,,,
673cb4979cca20c8716859fb,2018,170000,10.4,Quito,Negociable,USED,Chevrolet,Sedán,Aveo Family,,,,,,,,,,,,,,
673cb4979cca20c8716859fc,2018,105000,10.4,Quito,Negociable,USED,Chevrolet,Sedán,Aveo,,,,,,,,,,,,,,
673cb4979cca20c8716859fd,2018,137000,10.6,Quito,Negociable,USED,Chevrolet,Sedán,Aveo Family,,,,,,,,,,,,,,
673cb4979cca20c8716859fe,2019,48000,15.9,Quito,Fijo,USED,Kia,Sedán,RIO EX,,,,,,,,,,,,,,
673cb4979cca20c8716859ff,2007,81000,14.2,Quito,Negociable,USED,Mazda,Todoterreno,CX7,,,,,,,,,,,,,,
673cb4979cca20c871685a00,2014,108000,14.99,Quito,Fijo,USED,Suzuki,Todoterreno,SZ Next Sport,,,,,,,,,,,,,,
673cb4979cca20c871685a01,1999,300000,7.99,Quito,Fijo,USED,Chevrolet,Todoterreno,Rodeo,,,,,,,,,,,,,,
673cb4979cca20c871685a02,2011,158146,11.9,Quito,Negociable,USED,Chevrolet,Todoterreno,Captiva Sport,,,,,,,,,,,,,,
673cb4979cca20c871685a03,2020,52000,17.3,Quito,Negociable,USED,Kia,Sedán,Rio LX AC,,,,,,,,,,,,,,
673cb4979cca20c871685a04,2022,3000,37.9,Quito,Negociable,USED,Jeep,Todoterreno,Compass,,,,,,,,,,,,,,
673cb4979cca20c871685a05,2018,36000,12.4,Quito,Negociable,USED,Chevrolet,Hatchback (5 Puertas),SAIL LTZ,,,,,,,,,,,,,,
673cb4979cca20c871685a06,2017,114000,12.8,Manta,Fijo,USED,Renault,Sedán,Logan,,,,,,,,,,,,,,
673cb4979cca20c871685a07,2015,144345,22.9,Quito,Negociable,USED,Nissan,Todoterreno,X-Trail Advance,,,,,,,,,,,,,,
673cb4979cca20c871685a08,2006,96000,23.9,Quito,Negociable,USED,Mercedes Benz,Todoterreno,ML500,,,,,,,,,,,,,,
673cb4979cca20c871685a09,2020,18000,24.5,Quito,Negociable,USED,Chevrolet,Crossover,Captiva Premier,,,,,,,,,,,,,,
673cb4979cca20c871685a0a,2011,205000,11.6,Quito,Negociable,USED,Mazda,Sedán,3,,,,,,,,,,,,,,
673cb4979cca20c871685a0b,2020,34000,16.9,Quito,Negociable,USED,DongFeng,Todoterreno,GLORY 580,,,,,,,,,,,,,,
673cb4979cca20c871685a0c,2015,92000,16.9,Quito,Negociable,USED,Kia,Sedán,Optima,,,,,,,,,,,,,,
673cb4979cca20c871685a0d,2017,117000,11.3,Quito,Negociable,USED,Chevrolet,Sedán,Aveo Family,,,,,,,,,,,,,,
673cb4979cca20c871685a0e,2011,205000,11.6,Quito,Negociable,USED,Mazda,Sedán,3,,,,,,,,,,,,,,
673cb4979cca20c871685a0f,2022,41000,12.4,Quito,Negociable,USED,Kia,Sedán,RIO EX,#1724001,48000 Kms,Eléctricos,Manual,Gasolina,Aire Acondicionado,4 x 2,Blanco,3,Hidráulica,1400,Tela,Pichincha,
673cb4979cca20c871685a10,2020,34000,16.9,Quito,Negociable,USED,DFSK,Todoterreno,GLORY 580,,,,,,,,,,,,,,
673cb4979cca20c871685a11,2011,215000,22.5,Quito,Negociable,USED,Toyota,Todoterreno,Fortuner 2.7,,,,,,,,,,,,,,
673cb4979cca20c871685a12,2014,62000,16.9,Quito,Negociable,USED,Jeep,Todoterreno,Compass Sport,,,,,,,,,,,,,,
673cb4979cca20c871685a13,2019,51000,43.9,Quito,Negociable,USED,Mitsubishi,Todoterreno,Montero Sport,,,,,,,,,,,,,,
673cb4979cca20c871685a14,2017,71773,27.9,Quito,Fijo,USED,Kia,Todoterreno,SPORTAGE R GTI,,,,,,,,,,,,,,
673cb4979cca20c871685a15,2011,137072,8.9,Quito,Fijo,USED,Chevrolet,Hatchback (5 Puertas),Spark,,,,,,,,,,,,,,
673cb4979cca20c871685a16,2022,142100,27.9,Quito,Negociable,USED,Chevrolet,Todoterreno,Captiva,,,,,,,,,,,,,,
673cb4979cca20c871685a17,2018,110500,26.5,Quito,Negociable,USED,Volkswagen,Camioneta Doble Cabina,Amarok TDI,,,,,,,,,,,,,,
673cb4979cca20c871685a18,2022,21000,29.4,Quito,Negociable,USED,Toyota,Todoterreno,C-HR,,,,,,,,,,,,,,
673cb4979cca20c871685a19,2018,73612,25.5,Quito,Negociable,USED,Hyundai,Todoterreno,TUCSON TL,,,,,,,,,,,,,,
673cb4979cca20c871685a1a,2017,130000,36.6,Quito,Negociable,USED,Toyota,Todoterreno,New Fortuner,,,,,,,,,,,,,,
673cb4979cca20c871685a1b,2021,29000,18.2,Quito,Negociable,USED,Toyota,Sedán,Yaris,,,,,,,,,,,,,,
673cb4979cca20c871685a1c,2013,94000,22.5,Quito,Negociable,USED,BMW,Hatchback (5 Puertas),116i,,,,,,,,,,,,,,
673cb4979cca20c871685a1d,2019,72000,6.9,Quito,Negociable,USED,Zotye,Hatchback (5 Puertas),Z100,,,,,,,,,,,,,,
673cb4979cca20c871685a1e,2018,149800,13.5,Quito,Negociable,USED,Chevrolet,Sedán,Sail,,,,,,,,,,,,,,
673cb4979cca20c871685a1f,2018,77000,25.8,Ambato,Negociable,USED,Hyundai,Todoterreno,TUCSON TL,,,,,,,,,,,,,,
673cb4979cca20c871685a20,2019,45000,33.99,Otavalo,Negociable,USED,Kia,Todoterreno,SPORTAGE GT LINE AT,,,,,,,,,,,,,,
673cb4979cca20c871685a21,2008,120000,23.9,Quito,Negociable,USED,Mercedes Benz,Sedán,C230,,,,,,,,,,,,,,
673cb4979cca20c871685a22,2016,84507,25.9,Cuenca,Negociable,USED,Hyundai,Todoterreno,Santa Fe,,,,,,,,,,,,,,
673cb4979cca20c871685a23,2016,84507,25.9,Cuenca,Negociable,USED,Hyundai,Todoterreno,Santa Fe 4x2,,,,,,,,,,,,,,
673cb4979cca20c871685a24,2008,117161,12.8,Cuenca,Negociable,USED,Chevrolet,Todoterreno,Captiva,,,,,,,,,,,,,,
673cb4979cca20c871685a25,2023,9000,18.9,Quito,Negociable,USED,Shineray,Todoterreno,SWM G01,,,,,,,,,,,,,,
673cb4979cca20c871685a26,2018,96000,16.9,Quito,Negociable,USED,Great Wall,Todoterreno,H5 Turbo,,,,,,,,,,,,,,
673cb4979cca20c871685a27,2013,138609,27.9,Quito,Fijo,USED,Jeep,Todoterreno,Grand Cherokee Laredo,,,,,,,,,,,,,,
673cb4979cca20c871685a28,2018,96000,16.9,Quito,Negociable,USED,Great Wall,Todoterreno,H5 TURBO 4X4 AC,,,,,,,,,,,,,,
673cb4979cca20c871685a29,2019,35538,23.9,Quito,Fijo,USED,Mazda,Crossover,CX-3 ENTRY,,,,,,,,,,,,,,
673cb4979cca20c871685a2a,2011,62448,12.9,Quito,Fijo,USED,Suzuki,Todoterreno,Grand Vitara SZ,,,,,,,,,,,,,,
673cb4979cca20c871685a2b,2019,62131,12.9,Quito,Fijo,USED,Chery,Crossover,Tiggo 2,,,,,,,,,,,,,,
673cb4979cca20c871685a2c,2021,100,13.9,Quito,Fijo,USED,Kia,Hatchback (5 Puertas),PICANTO LX,,,,,,,,,,,,,,
673cb4979cca20c871685a2d,2016,115510,17.9,Quito,Negociable,USED,Hyundai,Sedán,Sonata Hybrid,,,,,,,,,,,,,,
673cb4979cca20c871685a2e,2014,133246,26.9,Quito,Negociable,USED,Ford,Todoterreno,Explorer XLT,,,,,,,,,,,,,,
673cb4979cca20c871685a2f,2019,87300,17.9,Quito,Negociable,USED,JAC,Camioneta Doble Cabina,T6,,,,,,,,,,,,,,
